id,nPosture,idDOF,sDOF,idDOF_MJC,sDescShort,nDOF,nMA,nSD,cModelPosition,sReference
31,1,12,ra_mcp1_f_e,10,D1 MCP,-40,-7.1,1.5,0 0 0 90 0 0 0 25 20 NaN 0 0 0 0 0 0 0 0 0 0 0 0 0,Paul Smutz et al. 1998. Mechanical advantage of the thumb muscles. Journal of Biomechanics.
32,1,12,ra_mcp1_f_e,10,D1 MCP,-50,-7.4,2.8,0 0 0 90 0 0 0 25 20 NaN 0 0 0 0 0 0 0 0 0 0 0 0 0,Paul Smutz et al. 1998. Mechanical advantage of the thumb muscles. Journal of Biomechanics.
33,1,12,ra_mcp1_f_e,10,D1 MCP,-60,-5.5,4,0 0 0 90 0 0 0 25 20 NaN 0 0 0 0 0 0 0 0 0 0 0 0 0,Paul Smutz et al. 1998. Mechanical advantage of the thumb muscles. Journal of Biomechanics.
34,1,13,ra_ip1_f_e,11,D1 IP,0,-8.7,1.2,0 0 0 90 0 0 0 25 20 0 NaN 0 0 0 0 0 0 0 0 0 0 0 0,Paul Smutz et al. 1998. Mechanical advantage of the thumb muscles. Journal of Biomechanics.
35,1,13,ra_ip1_f_e,11,D1 IP,-10,-8.4,1.5,0 0 0 90 0 0 0 25 20 0 NaN 0 0 0 0 0 0 0 0 0 0 0 0,Paul Smutz et al. 1998. Mechanical advantage of the thumb muscles. Journal of Biomechanics.
36,1,13,ra_ip1_f_e,11,D1 IP,-20,-8,1.5,0 0 0 90 0 0 0 25 20 0 NaN 0 0 0 0 0 0 0 0 0 0 0 0,Paul Smutz et al. 1998. Mechanical advantage of the thumb muscles. Journal of Biomechanics.
37,1,13,ra_ip1_f_e,11,D1 IP,-30,-7.5,1.4,0 0 0 90 0 0 0 25 20 0 NaN 0 0 0 0 0 0 0 0 0 0 0 0,Paul Smutz et al. 1998. Mechanical advantage of the thumb muscles. Journal of Biomechanics.
38,1,13,ra_ip1_f_e,11,D1 IP,-40,-7,1.4,0 0 0 90 0 0 0 25 20 0 NaN 0 0 0 0 0 0 0 0 0 0 0 0,Paul Smutz et al. 1998. Mechanical advantage of the thumb muscles. Journal of Biomechanics.
39,1,13,ra_ip1_f_e,11,D1 IP,-50,-6.6,1.6,0 0 0 90 0 0 0 25 20 0 NaN 0 0 0 0 0 0 0 0 0 0 0 0,Paul Smutz et al. 1998. Mechanical advantage of the thumb muscles. Journal of Biomechanics.
40,1,13,ra_ip1_f_e,11,D1 IP,-60,-6.3,1.8,0 0 0 90 0 0 0 25 20 0 NaN 0 0 0 0 0 0 0 0 0 0 0 0,Paul Smutz et al. 1998. Mechanical advantage of the thumb muscles. Journal of Biomechanics.
