id,nPosture,idDOF,sDOF,idDOF_MJC,sDescShort,nDOF,nMA,nSD,cModelPosition,sReference
11,1,10,ra_cmc1_ad_ab,9,D1 CMC Ab/Ad,40,-25.5,13.9,0 0 0 90 0 0 0 25 NaN 0 0 0 0 0 0 0 0 0 0 0 0 0 0,Paul Smutz et al. 1998. Mechanical advantage of the thumb muscles. Journal of Biomechanics.
12,1,10,ra_cmc1_ad_ab,9,D1 CMC Ab/Ad,35,-26.7,12.4,0 0 0 90 0 0 0 25 NaN 0 0 0 0 0 0 0 0 0 0 0 0 0 0,Paul Smutz et al. 1998. Mechanical advantage of the thumb muscles. Journal of Biomechanics.
13,1,10,ra_cmc1_ad_ab,9,D1 CMC Ab/Ad,30,-26.7,13.2,0 0 0 90 0 0 0 25 NaN 0 0 0 0 0 0 0 0 0 0 0 0 0 0,Paul Smutz et al. 1998. Mechanical advantage of the thumb muscles. Journal of Biomechanics.
14,1,10,ra_cmc1_ad_ab,9,D1 CMC Ab/Ad,25,-24.8,14.4,0 0 0 90 0 0 0 25 NaN 0 0 0 0 0 0 0 0 0 0 0 0 0 0,Paul Smutz et al. 1998. Mechanical advantage of the thumb muscles. Journal of Biomechanics.
15,1,10,ra_cmc1_ad_ab,9,D1 CMC Ab/Ad,20,-20.6,15.4,0 0 0 90 0 0 0 25 NaN 0 0 0 0 0 0 0 0 0 0 0 0 0 0,Paul Smutz et al. 1998. Mechanical advantage of the thumb muscles. Journal of Biomechanics.
16,1,10,ra_cmc1_ad_ab,9,D1 CMC Ab/Ad,15,-13.8,12.3,0 0 0 90 0 0 0 25 NaN 0 0 0 0 0 0 0 0 0 0 0 0 0 0,Paul Smutz et al. 1998. Mechanical advantage of the thumb muscles. Journal of Biomechanics.
17,1,10,ra_cmc1_ad_ab,9,D1 CMC Ab/Ad,10,-6.9,7.2,0 0 0 90 0 0 0 25 NaN 0 0 0 0 0 0 0 0 0 0 0 0 0 0,Paul Smutz et al. 1998. Mechanical advantage of the thumb muscles. Journal of Biomechanics.
18,1,10,ra_cmc1_ad_ab,9,D1 CMC Ab/Ad,5,-2.3,7,0 0 0 90 0 0 0 25 NaN 0 0 0 0 0 0 0 0 0 0 0 0 0 0,Paul Smutz et al. 1998. Mechanical advantage of the thumb muscles. Journal of Biomechanics.
19,1,10,ra_cmc1_ad_ab,9,D1 CMC Ab/Ad,0,-0.8,6.6,0 0 0 90 0 0 0 25 NaN 0 0 0 0 0 0 0 0 0 0 0 0 0 0,Paul Smutz et al. 1998. Mechanical advantage of the thumb muscles. Journal of Biomechanics.
20,1,12,ra_mcp1_f_e,10,D1 MCP,0,-9.7,5.2,0 0 0 90 0 0 0 25 20 NaN 0 0 0 0 0 0 0 0 0 0 0 0 0,Paul Smutz et al. 1998. Mechanical advantage of the thumb muscles. Journal of Biomechanics.
21,1,12,ra_mcp1_f_e,10,D1 MCP,-10,-7.4,4.3,0 0 0 90 0 0 0 25 20 NaN 0 0 0 0 0 0 0 0 0 0 0 0 0,Paul Smutz et al. 1998. Mechanical advantage of the thumb muscles. Journal of Biomechanics.
22,1,12,ra_mcp1_f_e,10,D1 MCP,-20,-5.5,4.1,0 0 0 90 0 0 0 25 20 NaN 0 0 0 0 0 0 0 0 0 0 0 0 0,Paul Smutz et al. 1998. Mechanical advantage of the thumb muscles. Journal of Biomechanics.
23,1,12,ra_mcp1_f_e,10,D1 MCP,-30,-4.4,4.5,0 0 0 90 0 0 0 25 20 NaN 0 0 0 0 0 0 0 0 0 0 0 0 0,Paul Smutz et al. 1998. Mechanical advantage of the thumb muscles. Journal of Biomechanics.
24,1,12,ra_mcp1_f_e,10,D1 MCP,-40,-4.6,5.1,0 0 0 90 0 0 0 25 20 NaN 0 0 0 0 0 0 0 0 0 0 0 0 0,Paul Smutz et al. 1998. Mechanical advantage of the thumb muscles. Journal of Biomechanics.
25,1,12,ra_mcp1_f_e,10,D1 MCP,-50,-5.2,4.5,0 0 0 90 0 0 0 25 20 NaN 0 0 0 0 0 0 0 0 0 0 0 0 0,Paul Smutz et al. 1998. Mechanical advantage of the thumb muscles. Journal of Biomechanics.
26,1,12,ra_mcp1_f_e,10,D1 MCP,-60,-6.7,3.3,0 0 0 90 0 0 0 25 20 NaN 0 0 0 0 0 0 0 0 0 0 0 0 0,Paul Smutz et al. 1998. Mechanical advantage of the thumb muscles. Journal of Biomechanics.
