id,nPosture,idDOF,sDOF,idDOF_MJC,sDescShort,nDOF,nMA,nSD,cModelPosition,sReference
11,1,10,ra_cmc1_ad_ab,9,D1 CMC Ab/Ad,40,13.2,7.5,0 0 0 90 0 0 0 25 NaN 0 0 0 0 0 0 0 0 0 0 0 0 0 0,Paul Smutz et al. 1998. Mechanical advantage of the thumb muscles. Journal of Biomechanics.
12,1,10,ra_cmc1_ad_ab,9,D1 CMC Ab/Ad,35,13.6,7.1,0 0 0 90 0 0 0 25 NaN 0 0 0 0 0 0 0 0 0 0 0 0 0 0,Paul Smutz et al. 1998. Mechanical advantage of the thumb muscles. Journal of Biomechanics.
13,1,10,ra_cmc1_ad_ab,9,D1 CMC Ab/Ad,30,14.6,7.2,0 0 0 90 0 0 0 25 NaN 0 0 0 0 0 0 0 0 0 0 0 0 0 0,Paul Smutz et al. 1998. Mechanical advantage of the thumb muscles. Journal of Biomechanics.
14,1,10,ra_cmc1_ad_ab,9,D1 CMC Ab/Ad,25,15.9,7.4,0 0 0 90 0 0 0 25 NaN 0 0 0 0 0 0 0 0 0 0 0 0 0 0,Paul Smutz et al. 1998. Mechanical advantage of the thumb muscles. Journal of Biomechanics.
15,1,10,ra_cmc1_ad_ab,9,D1 CMC Ab/Ad,20,16.5,7,0 0 0 90 0 0 0 25 NaN 0 0 0 0 0 0 0 0 0 0 0 0 0 0,Paul Smutz et al. 1998. Mechanical advantage of the thumb muscles. Journal of Biomechanics.
16,1,10,ra_cmc1_ad_ab,9,D1 CMC Ab/Ad,15,15.8,6.2,0 0 0 90 0 0 0 25 NaN 0 0 0 0 0 0 0 0 0 0 0 0 0 0,Paul Smutz et al. 1998. Mechanical advantage of the thumb muscles. Journal of Biomechanics.
17,1,10,ra_cmc1_ad_ab,9,D1 CMC Ab/Ad,10,15.1,6.2,0 0 0 90 0 0 0 25 NaN 0 0 0 0 0 0 0 0 0 0 0 0 0 0,Paul Smutz et al. 1998. Mechanical advantage of the thumb muscles. Journal of Biomechanics.
18,1,10,ra_cmc1_ad_ab,9,D1 CMC Ab/Ad,5,15.4,7.4,0 0 0 90 0 0 0 25 NaN 0 0 0 0 0 0 0 0 0 0 0 0 0 0,Paul Smutz et al. 1998. Mechanical advantage of the thumb muscles. Journal of Biomechanics.
19,1,10,ra_cmc1_ad_ab,9,D1 CMC Ab/Ad,0,16.1,7.7,0 0 0 90 0 0 0 25 NaN 0 0 0 0 0 0 0 0 0 0 0 0 0 0,Paul Smutz et al. 1998. Mechanical advantage of the thumb muscles. Journal of Biomechanics.
20,1,12,ra_mcp1_f_e,10,D1 MCP,0,-2.6,2.4,0 0 0 90 0 0 0 25 20 NaN 0 0 0 0 0 0 0 0 0 0 0 0 0,Paul Smutz et al. 1998. Mechanical advantage of the thumb muscles. Journal of Biomechanics.
21,1,12,ra_mcp1_f_e,10,D1 MCP,-10,-1.6,2.7,0 0 0 90 0 0 0 25 20 NaN 0 0 0 0 0 0 0 0 0 0 0 0 0,Paul Smutz et al. 1998. Mechanical advantage of the thumb muscles. Journal of Biomechanics.
22,1,12,ra_mcp1_f_e,10,D1 MCP,-20,-0.7,2.9,0 0 0 90 0 0 0 25 20 NaN 0 0 0 0 0 0 0 0 0 0 0 0 0,Paul Smutz et al. 1998. Mechanical advantage of the thumb muscles. Journal of Biomechanics.
23,1,12,ra_mcp1_f_e,10,D1 MCP,-30,-0.3,2.2,0 0 0 90 0 0 0 25 20 NaN 0 0 0 0 0 0 0 0 0 0 0 0 0,Paul Smutz et al. 1998. Mechanical advantage of the thumb muscles. Journal of Biomechanics.
