id,nPosture,idDOF,sDOF,idDOF_MJC,sDescShort,nDOF,nMA,nSD,cModelPosition,sReference
11,1,17,ra_mcp3_e_f,15,D3 MCP,10,11.54,0,0 0 0 90 0 0 0  25 20 0 0 0 0 0 NaN 0 0 0 0 0 0 0 0,Koh S et al. 2006. Intrinsic Muscle Contribution to the Metacarpophalangeal Joint Flexion Moment of the Middle Ring and Small Fingers. Journal of Hand Surgery.
12,1,17,ra_mcp3_e_f,15,D3 MCP,20,11.7,0,0 0 0 90 0 0 0  25 20 0 0 0 0 0 NaN 0 0 0 0 0 0 0 0,Koh S et al. 2006. Intrinsic Muscle Contribution to the Metacarpophalangeal Joint Flexion Moment of the Middle Ring and Small Fingers. Journal of Hand Surgery.
13,1,17,ra_mcp3_e_f,15,D3 MCP,30,11.94,0,0 0 0 90 0 0 0  25 20 0 0 0 0 0 NaN 0 0 0 0 0 0 0 0,Koh S et al. 2006. Intrinsic Muscle Contribution to the Metacarpophalangeal Joint Flexion Moment of the Middle Ring and Small Fingers. Journal of Hand Surgery.
14,1,17,ra_mcp3_e_f,15,D3 MCP,40,12.3,0,0 0 0 90 0 0 0  25 20 0 0 0 0 0 NaN 0 0 0 0 0 0 0 0,Koh S et al. 2006. Intrinsic Muscle Contribution to the Metacarpophalangeal Joint Flexion Moment of the Middle Ring and Small Fingers. Journal of Hand Surgery.
15,1,17,ra_mcp3_e_f,15,D3 MCP,50,12.62,0,0 0 0 90 0 0 0  25 20 0 0 0 0 0 NaN 0 0 0 0 0 0 0 0,Koh S et al. 2006. Intrinsic Muscle Contribution to the Metacarpophalangeal Joint Flexion Moment of the Middle Ring and Small Fingers. Journal of Hand Surgery.
16,1,17,ra_mcp3_e_f,15,D3 MCP,60,12.94,0,0 0 0 90 0 0 0  25 20 0 0 0 0 0 NaN 0 0 0 0 0 0 0 0,Koh S et al. 2006. Intrinsic Muscle Contribution to the Metacarpophalangeal Joint Flexion Moment of the Middle Ring and Small Fingers. Journal of Hand Surgery.
17,1,17,ra_mcp3_e_f,15,D3 MCP,70,13.22,0,0 0 0 90 0 0 0  25 20 0 0 0 0 0 NaN 0 0 0 0 0 0 0 0,Koh S et al. 2006. Intrinsic Muscle Contribution to the Metacarpophalangeal Joint Flexion Moment of the Middle Ring and Small Fingers. Journal of Hand Surgery.
18,1,17,ra_mcp3_e_f,15,D3 MCP,80,13.58,0,0 0 0 90 0 0 0  25 20 0 0 0 0 0 NaN 0 0 0 0 0 0 0 0,Koh S et al. 2006. Intrinsic Muscle Contribution to the Metacarpophalangeal Joint Flexion Moment of the Middle Ring and Small Fingers. Journal of Hand Surgery.
19,1,17,ra_mcp3_e_f,15,D3 MCP,90,13.94,0,0 0 0 90 0 0 0  25 20 0 0 0 0 0 NaN 0 0 0 0 0 0 0 0,Koh S et al. 2006. Intrinsic Muscle Contribution to the Metacarpophalangeal Joint Flexion Moment of the Middle Ring and Small Fingers. Journal of Hand Surgery.
20,1,18,ra_pip3_e_f,16,D3 PIP,10,7.01443,0,0 0 0 90 0 0 0  25 20 0 0 10 11 27 10 NaN 27 10 11 27 10 11 27,found value by scaling D2 MCP and D3MCP and using this scaling with D2 PIP to approximate D3 PIP
27,1,18,ra_pip3_e_f,16,D3 PIP,80,5.93352,0,0 0 0 90 0 0 0  25 20 0 0 40 81 15 40 NaN 15 40 81 15 40 81 15,found value by scaling D2 MCP and D3MCP and using this scaling with D2 PIP to approximate D3 PIP
30,1,18,ra_pip3_e_f,16,D3 PIP,110,3.13925,0,0 0 0 90 0 0 0  25 20 0 0 70 111 61 70 NaN 61 70 111 61 70 111 61,found value by scaling D2 MCP and D3MCP and using this scaling with D2 PIP to approximate D3 PIP
